tunnel_num s t weight
shutdown 13 19
shutdown 13 20
shutdown 14 0
shutdown 14 1
shutdown 14 2
shutdown 14 3
shutdown 14 4
shutdown 14 5
shutdown 14 6
shutdown 14 7
shutdown 14 8
shutdown 14 9
shutdown 14 10
shutdown 14 11
shutdown 14 12
shutdown 14 13
shutdown 14 15
shutdown 14 16
shutdown 14 17
shutdown 14 18
shutdown 14 19
shutdown 14 20
shutdown 15 0
shutdown 15 1
shutdown 15 2
shutdown 15 3
shutdown 15 4
shutdown 15 5
shutdown 15 6
shutdown 15 7
shutdown 15 8
shutdown 15 9
shutdown 15 10
shutdown 15 11
shutdown 15 12
shutdown 15 13
shutdown 15 14
shutdown 15 16
shutdown 15 17
shutdown 15 18
shutdown 15 19
shutdown 15 20
shutdown 16 0
shutdown 16 1
shutdown 16 2
shutdown 16 3
shutdown 16 4
shutdown 16 5
shutdown 16 6
shutdown 16 7
shutdown 16 8
shutdown 16 9
shutdown 16 10
shutdown 16 11
shutdown 16 12
shutdown 16 13
shutdown 16 14
shutdown 16 15
shutdown 16 17
shutdown 16 18
shutdown 16 19
shutdown 16 20
shutdown 17 0
shutdown 17 1
shutdown 17 2
shutdown 17 3
shutdown 17 4
shutdown 17 5
shutdown 17 6
shutdown 17 7
shutdown 17 8
shutdown 17 9
shutdown 17 10
shutdown 17 11
shutdown 17 12
shutdown 17 13
shutdown 17 14
shutdown 17 15
shutdown 17 16
shutdown 17 18
shutdown 17 19
shutdown 17 20
shutdown 18 0
shutdown 18 1
shutdown 18 2
shutdown 18 3
shutdown 18 4
shutdown 18 5
shutdown 18 6
shutdown 18 7
shutdown 18 8
shutdown 18 9
shutdown 18 10
shutdown 18 11
shutdown 18 12
shutdown 18 13
shutdown 18 14
shutdown 18 15
shutdown 18 16
shutdown 18 17
shutdown 18 19
shutdown 18 20
shutdown 19 0
shutdown 19 1
shutdown 19 2
shutdown 19 3
shutdown 19 4
shutdown 19 5
shutdown 19 6
shutdown 19 7
shutdown 19 8
shutdown 19 9
shutdown 19 10
shutdown 19 11
shutdown 19 12
shutdown 19 13
shutdown 19 14
shutdown 19 15
shutdown 19 16
shutdown 19 17
shutdown 19 18
shutdown 19 20
shutdown 20 0
shutdown 20 1
shutdown 20 2
shutdown 20 3
shutdown 20 4
shutdown 20 5
shutdown 20 6
shutdown 20 7
shutdown 20 8
shutdown 20 9
shutdown 20 10
shutdown 20 11
shutdown 20 12
shutdown 20 13
shutdown 20 14
shutdown 20 15
shutdown 20 16
shutdown 20 17
shutdown 20 18
shutdown 20 19
