tunnel_num s t weight
1021 0 1 100
500 0 2 63
501 0 2 36
1203 0 3 100
680 0 4 100
154 0 5 100
886 0 6 100
355 0 7 100
772 0 8 100
245 0 9 100
958 0 10 100
443 0 11 100
1145 0 12 100
627 0 13 100
90 0 14 100
838 0 15 100
572 0 16 100
27 0 17 100
752 0 18 100
227 0 19 100
943 0 20 100
156 1 0 100
1209 1 2 100
508 1 3 100
539 1 4 100
1061 1 5 100
358 1 6 100
889 1 7 100
632 1 8 100
1149 1 9 100
449 1 10 100
964 1 11 100
1028 1 12 100
304 1 13 100
845 1 14 100
98 1 15 100
434 1 16 100
949 1 17 100
236 1 18 100
761 1 19 100
826 1 20 100
1251 2 0 100
720 2 1 100
543 2 3 100
892 2 4 100
362 2 5 100
686 2 6 100
163 2 7 100
513 2 8 100
1216 2 9 100
311 2 10 100
1034 2 11 100
103 2 12 100
851 2 13 100
1155 2 14 100
638 2 15 100
300 2 16 100
1018 2 17 100
87 2 18 100
836 2 19 100
1141 2 20 100
1091 3 0 100
397 3 1 100
43 3 2 100
248 3 4 100
775 3 5 100
448 3 6 100
961 3 7 100
631 3 8 100
1147 3 9 100
841 3 10 100
94 3 11 100
1025 3 12 100
301 3 13 100
1206 3 14 100
503 3 15 100
857 3 16 100
109 3 17 100
1041 3 18 100
316 3 19 100
1223 3 20 100
969 4 0 100
454 4 1 100
1152 4 2 100
637 4 3 100
45 4 5 100
777 4 6 100
252 4 7 100
511 4 8 100
1212 4 9 100
683 4 10 29
684 4 10 43
685 4 10 27
159 4 11 100
100 4 12 100
847 4 13 100
308 4 14 100
1031 4 15 100
697 4 16 100
171 4 17 100
900 4 18 100
371 4 19 100
324 4 20 100
855 5 0 100
106 5 1 100
642 5 2 100
1158 5 3 100
457 5 4 100
254 5 6 100
780 5 7 100
364 5 8 100
897 5 9 100
167 5 10 100
691 5 11 100
1220 5 12 100
515 5 13 100
1037 5 14 100
313 5 15 100
551 5 16 100
1070 5 17 100
376 5 18 100
901 5 19 100
176 5 20 100
692 6 0 100
168 6 1 100
519 6 2 100
1226 6 3 100
1063 6 4 100
545 6 5 100
367 6 7 100
1165 6 8 100
647 6 9 100
973 6 10 100
462 6 11 100
320 6 12 100
1042 6 13 100
115 6 14 100
861 6 15 100
401 6 16 100
1096 6 17 100
200 6 18 100
922 6 19 100
784 6 20 100
550 7 0 100
1067 7 1 100
722 7 2 100
2 7 3 100
174 7 4 100
698 7 5 100
373 7 6 100
1045 7 8 100
331 7 9 100
1227 7 10 100
521 7 11 100
653 7 12 100
1173 7 13 100
866 7 14 100
124 7 15 100
267 7 16 100
793 7 17 100
472 7 18 100
984 7 19 100
1106 7 20 100
185 8 0 100
910 8 1 100
387 8 2 100
1077 8 3 100
563 8 4 100
18 8 5 100
741 8 6 100
215 8 7 100
417 8 9 100
1114 8 10 100
599 8 11 100
63 8 12 100
803 8 13 100
274 8 14 100
991 8 15 100
1122 8 16 100
609 8 17 100
71 8 18 100
811 8 19 100
285 8 20 100
23 9 0 100
567 9 1 100
1081 9 2 100
390 9 3 100
419 9 4 100
939 9 5 100
218 9 6 100
743 9 7 100
806 9 8 100
602 9 10 100
1117 9 11 100
1182 9 12 100
480 9 13 100
995 9 14 100
277 9 15 100
1003 9 16 100
290 9 17 100
819 9 18 100
75 9 19 100
135 9 20 100
1119 10 0 100
605 10 1 100
941 10 2 100
422 10 3 100
746 10 4 100
221 10 5 100
570 10 6 100
24 10 7 100
660 10 8 100
129 10 9 100
1186 10 11 100
281 10 12 100
998 10 13 100
68 10 14 100
810 10 15 100
880 10 16 53
881 10 16 46
348 10 17 100
672 10 18 100
144 10 19 53
146 10 19 46
491 10 20 100
1000 11 0 100
286 11 1 100
1189 11 2 100
483 11 3 100
133 11 4 100
664 11 5 100
338 11 6 100
872 11 7 100
225 11 8 100
750 11 9 100
426 11 10 100
612 11 12 100
1126 11 13 100
816 11 14 100
74 11 15 100
716 11 16 100
1248 11 17 100
917 11 18 100
193 11 19 100
1085 11 20 100
877 12 0 100
343 12 1 100
1054 12 2 100
534 12 3 100
488 12 4 100
1196 12 5 100
668 12 6 74
669 12 6 25
142 12 7 100
81 12 8 100
823 12 9 100
292 12 10 100
1010 12 11 100
432 12 13 100
1131 12 14 100
619 12 15 100
580 12 16 100
34 12 17 100
758 12 18 100
235 12 19 100
196 12 20 100
714 13 0 100
1245 13 1 100
536 13 2 100
1057 13 3 100
352 13 4 100
883 13 5 100
150 13 6 100
