tunnel_num s t weight
1021 0 1 33
1022 0 1 33
1023 0 1 33
500 0 2 50
502 0 2 50
1203 0 3 33
1204 0 3 33
1205 0 3 33
680 0 4 100
153 0 5 33
154 0 5 33
155 0 5 33
888 0 6 33
886 0 6 33
887 0 6 33
356 0 7 50
357 0 7 50
770 0 8 33
771 0 8 33
772 0 8 33
246 0 9 50
247 0 9 50
960 0 10 50
959 0 10 50
443 0 11 100
1143 0 12 100
626 0 13 50
628 0 13 50
90 0 14 33
91 0 14 33
92 0 14 33
840 0 15 33
838 0 15 33
839 0 15 33
572 0 16 33
573 0 16 33
574 0 16 33
27 0 17 33
28 0 17 33
29 0 17 33
752 0 18 33
753 0 18 33
754 0 18 33
227 0 19 33
228 0 19 33
229 0 19 33
944 0 20 33
945 0 20 33
943 0 20 33
156 1 0 33
157 1 0 33
158 1 0 33
1209 1 2 50
1211 1 2 50
506 1 3 33
507 1 3 33
508 1 3 33
539 1 4 100
1060 1 5 33
1061 1 5 33
1062 1 5 33
360 1 6 33
358 1 6 33
359 1 6 33
890 1 7 50
891 1 7 50
632 1 8 33
633 1 8 33
634 1 8 33
1150 1 9 50
1151 1 9 50
450 1 10 50
451 1 10 50
964 1 11 100
1027 1 12 50
1029 1 12 50
304 1 13 50
306 1 13 50
844 1 14 33
845 1 14 33
846 1 14 33
96 1 15 33
97 1 15 33
98 1 15 33
434 1 16 33
435 1 16 33
436 1 16 33
949 1 17 33
950 1 17 33
951 1 17 33
236 1 18 33
237 1 18 33
238 1 18 33
761 1 19 33
762 1 19 33
763 1 19 33
826 1 20 33
827 1 20 33
828 1 20 33
1251 2 0 50
1253 2 0 50
721 2 1 50
719 2 1 50
542 2 3 100
892 2 4 50
894 2 4 50
361 2 5 50
363 2 5 50
688 2 6 50
686 2 6 50
shutdown 2 7
512 2 8 50
514 2 8 50
1217 2 9 50
1215 2 9 50
312 2 10 50
311 2 10 50
1033 2 11 100
102 2 12 100
850 2 13 50
852 2 13 50
1155 2 14 50
1157 2 14 50
640 2 15 50
638 2 15 50
298 2 16 50
300 2 16 50
1018 2 17 50
1020 2 17 50
89 2 18 50
87 2 18 50
835 2 19 50
837 2 19 50
1140 2 20 50
1142 2 20 50
1089 3 0 33
1090 3 0 33
1091 3 0 33
395 3 1 33
396 3 1 33
397 3 1 33
42 3 2 100
248 3 4 50
250 3 4 50
773 3 5 33
774 3 5 33
775 3 5 33
448 3 6 33
446 3 6 33
447 3 6 33
962 3 7 100
629 3 8 50
630 3 8 50
1146 3 9 50
1148 3 9 50
841 3 10 50
843 3 10 50
93 3 11 100
1024 3 12 100
301 3 13 50
303 3 13 50
1208 3 14 33
1206 3 14 33
1207 3 14 33
504 3 15 33
505 3 15 33
503 3 15 33
856 3 16 33
857 3 16 33
858 3 16 33
108 3 17 33
109 3 17 33
110 3 17 33
1040 3 18 33
1041 3 18 33
1039 3 18 33
316 3 19 33
317 3 19 33
318 3 19 33
1221 3 20 33
1222 3 20 33
1223 3 20 33
967 4 0 100
452 4 1 100
1152 4 2 100
635 4 3 100
45 4 5 50
47 4 5 50
776 4 6 100
251 4 7 100
509 4 8 50
511 4 8 50
1212 4 9 50
1214 4 9 50
683 4 10 50
685 4 10 50
159 4 11 100
99 4 12 100
849 4 13 50
847 4 13 50
307 4 14 100
1030 4 15 100
695 4 16 100
171 4 17 100
898 4 18 100
369 4 19 100
322 4 20 100
853 5 0 33
854 5 0 33
855 5 0 33
105 5 1 33
106 5 1 33
107 5 1 33
641 5 2 50
643 5 2 50
1160 5 3 33
1158 5 3 33
1159 5 3 33
457 5 4 50
455 5 4 50
253 5 6 33
254 5 6 33
255 5 6 33
779 5 7 100
364 5 8 50
365 5 8 50
895 5 9 100
165 5 10 100
690 5 11 50
691 5 11 50
1219 5 12 50
1220 5 12 50
515 5 13 50
517 5 13 50
1036 5 14 33
1037 5 14 33
1038 5 14 33
313 5 15 33
314 5 15 33
315 5 15 33
552 5 16 33
553 5 16 33
551 5 16 33
1068 5 17 33
1069 5 17 33
1070 5 17 33
376 5 18 33
374 5 18 33
375 5 18 33
901 5 19 33
902 5 19 33
903 5 19 33
176 5 20 33
177 5 20 33
178 5 20 33
692 6 0 33
693 6 0 33
694 6 0 33
168 6 1 33
169 6 1 33
170 6 1 33
520 6 2 50
518 6 2 50
1224 6 3 33
1225 6 3 33
1226 6 3 33
1063 6 4 100
545 6 5 33
546 6 5 33
547 6 5 33
368 6 7 100
1164 6 8 50
1165 6 8 50
649 6 9 50
647 6 9 50
973 6 10 50
975 6 10 50
461 6 11 50
463 6 11 50
321 6 12 50
319 6 12 50
1042 6 13 50
1044 6 13 50
114 6 14 33
115 6 14 33
116 6 14 33
859 6 15 33
860 6 15 33
861 6 15 33
401 6 16 33
402 6 16 33
403 6 16 33
1096 6 17 33
1097 6 17 33
1095 6 17 33
200 6 18 33
201 6 18 33
202 6 18 33
922 6 19 33
923 6 19 33
924 6 19 33
784 6 20 33
785 6 20 33
786 6 20 33
549 7 0 50
550 7 0 50
1066 7 1 50
1067 7 1 50
724 7 2 100
1 7 3 50
2 7 3 50
174 7 4 100
699 7 5 100
373 7 6 100
1046 7 8 100
shutdown 7 9
shutdown 7 10
523 7 11 100
655 7 12 100
shutdown 7 13
866 7 14 50
867 7 14 50
124 7 15 50
125 7 15 50
266 7 16 50
267 7 16 50
794 7 17 50
795 7 17 50
472 7 18 50
471 7 18 50
984 7 19 50
983 7 19 50
1105 7 20 50
1106 7 20 50
185 8 0 33
186 8 0 33
187 8 0 33
912 8 1 33
910 8 1 33
911 8 1 33
386 8 2 50
388 8 2 50
1077 8 3 50
1078 8 3 50
563 8 4 50
565 8 4 50
18 8 5 50
19 8 5 50
740 8 6 50
741 8 6 50
216 8 7 100
416 8 9 100
1113 8 10 100
601 8 11 50
599 8 11 50
65 8 12 50
63 8 12 50
802 8 13 100
274 8 14 33
275 8 14 33
276 8 14 33
992 8 15 33
993 8 15 33
991 8 15 33
1122 8 16 50
1123 8 16 50
608 8 17 33
609 8 17 33
610 8 17 33
69 8 18 33
70 8 18 33
71 8 18 33
811 8 19 50
812 8 19 50
283 8 20 50
284 8 20 50
22 9 0 50
23 9 0 50
568 9 1 50
567 9 1 50
1081 9 2 50
1082 9 2 50
389 9 3 50
391 9 3 50
419 9 4 50
421 9 4 50
937 9 5 100
218 9 6 50
220 9 6 50
shutdown 9 7
805 9 8 100
602 9 10 100
1117 9 11 50
1118 9 11 50
1184 9 12 50
1183 9 12 50
479 9 13 100
994 9 14 50
996 9 14 50
278 9 15 50
279 9 15 50
1003 9 16 50
1005 9 16 50
289 9 17 50
291 9 17 50
817 9 18 50
819 9 18 50
75 9 19 50
77 9 19 50
137 9 20 50
135 9 20 50
1120 10 0 50
1121 10 0 50
606 10 1 50
607 10 1 50
941 10 2 50
942 10 2 50
424 10 3 50
422 10 3 50
746 10 4 100
221 10 5 100
569 10 6 50
571 10 6 50
shutdown 10 7
659 10 8 100
129 10 9 100
1186 10 11 50
1187 10 11 50
281 10 12 50
282 10 12 50
997 10 13 100
67 10 14 50
68 10 14 50
809 10 15 50
810 10 15 50
880 10 16 50
882 10 16 50
346 10 17 100
673 10 18 50
671 10 18 50
144 10 19 100
491 10 20 50
493 10 20 50
1000 11 0 100
286 11 1 100
1188 11 2 100
482 11 3 100
132 11 4 50
134 11 4 50
664 11 5 50
663 11 5 50
337 11 6 50
339 11 6 50
shutdown 11 7
225 11 8 50
226 11 8 50
750 11 9 50
751 11 9 50
426 11 10 50
427 11 10 50
611 11 12 100
1126 11 13 50
1127 11 13 50
814 11 14 100
72 11 15 100
717 11 16 50
718 11 16 50
1249 11 17 50
1250 11 17 50
917 11 18 50
918 11 18 50
192 11 19 50
193 11 19 50
1083 11 20 50
1085 11 20 50
877 12 0 100
345 12 1 50
343 12 1 50
1054 12 2 100
533 12 3 100
488 12 4 50
490 12 4 50
1195 12 5 50
1196 12 5 50
668 12 6 50
670 12 6 50
shutdown 12 7
81 12 8 50
83 12 8 50
824 12 9 50
825 12 9 50
293 12 10 50
294 12 10 50
1009 12 11 100
433 12 13 50
431 12 13 50
1131 12 14 50
1133 12 14 50
617 12 15 100
578 12 16 50
580 12 16 50
33 12 17 50
35 12 17 50
760 12 18 50
758 12 18 50
233 12 19 50
235 12 19 50
194 12 20 50
196 12 20 50
713 13 0 50
715 13 0 50
1245 13 1 50
1247 13 1 50
536 13 2 50
538 13 2 50
1057 13 3 50
1059 13 3 50
352 13 4 50
354 13 4 50
883 13 5 50
885 13 5 50
152 13 6 50
150 13 6 50
shutdown 13 7
1200 13 8 100
497 13 9 100
1015 13 10 100
296 13 11 50
297 13 11 50
832 13 12 50
834 13 12 50
625 13 14 50
623 13 14 50
1137 13 15 50
1139 13 15 50
440 13 16 50
442 13 16 50
955 13 17 50
957 13 17 50
242 13 18 50
244 13 18 50
769 13 19 50
767 13 19 50
41 13 20 50
39 13 20 50
576 14 0 33
577 14 0 33
575 14 0 33
32 14 1 33
30 14 1 33
31 14 1 33
392 14 2 50
394 14 2 50
1088 14 3 33
1086 14 3 33
1087 14 3 33
946 14 4 100
428 14 5 33
429 14 5 33
430 14 5 33
755 14 6 33
756 14 6 33
757 14 6 33
232 14 7 50
231 14 7 50
80 14 8 33
78 14 8 33
79 14 8 33
820 14 9 50
822 14 9 50
1129 14 10 50
1130 14 10 50
614 14 11 100
485 14 12 50
487 14 12 50
1193 14 13 50
1191 14 13 50
1008 14 15 33
1006 14 15 33
1007 14 15 33
874 14 16 33
875 14 16 33
876 14 16 33
340 14 17 33
341 14 17 33
342 14 17 33
665 14 18 33
666 14 18 33
667 14 18 33
138 14 19 33
139 14 19 33
140 14 19 33
1240 14 20 33
