tunnel_num s t weight
352 0 8 100
289 0 11 100
shutdown 0 12
790 1 8 100
294 1 10 100
39 1 11 100
shutdown 1 12
430 2 8 100
181 2 11 100
233 2 12 100
784 3 8 100
468 3 10 100
shutdown 3 12
425 4 8 100
356 4 11 100
shutdown 4 12
shutdown 5 8
112 5 11 100
shutdown 5 12
574 6 8 100
325 6 11 100
shutdown 6 12
196 7 8 100
714 7 10 100
shutdown 7 12
436 8 0 100
697 8 1 100
109 8 2 100
367 8 3 100
shutdown 8 5
298 8 6 100
547 8 7 100
226 8 9 100
474 8 10 100
735 8 11 100
171 8 12 100
422 8 13 100
shutdown 8 14
shutdown 8 15
495 8 16 100
433 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
753 10 1 100
246 10 3 100
66 10 7 100
51 10 8 100
303 10 9 100
630 10 11 100
702 10 12 100
585 10 16 100
130 11 0 100
708 11 1 100
643 11 2 100
316 11 4 100
64 11 5 100
811 11 6 100
564 11 7 100
582 11 8 100
330 11 9 100
258 11 10 100
759 11 12 100
508 11 13 100
449 11 14 100
shutdown 11 15
207 11 16 100
shutdown 12 0
8 12 1 100
shutdown 12 2
shutdown 12 3
shutdown 12 4
shutdown 12 5
shutdown 12 6
shutdown 12 7
204 12 8 100
458 12 9 100
717 12 10 100
141 12 11 100
271 12 13 100
shutdown 12 14
shutdown 12 15
670 12 16 100
668 13 8 100
721 13 11 100
463 13 12 100
shutdown 14 8
767 14 11 100
shutdown 14 12
shutdown 15 8
80 15 11 100
shutdown 15 12
636 16 8 100
510 16 10 100
738 16 11 100
724 16 12 100
