tunnel_num s t weight
353 0 8 100
290 0 11 100
791 1 8 100
294 1 10 100
41 1 11 100
429 2 8 100
783 3 8 100
468 3 10 100
216 3 11 100
98 4 10 100
126 4 16 100
575 6 8 100
326 6 11 100
197 7 8 100
714 7 10 100
shutdown 7 11
435 8 0 100
698 8 1 100
366 8 3 100
621 8 4 100
299 8 6 100
546 8 7 100
476 8 10 100
497 8 16 100
747 9 10 100
753 10 1 100
246 10 3 100
320 10 4 100
66 10 7 100
53 10 8 100
303 10 9 100
585 10 16 100
129 11 0 100
710 11 1 100
387 11 3 100
812 11 6 100
565 11 7 100
582 11 8 100
208 11 16 100
6 12 1 100
78 15 11 100
510 16 10 100
