tunnel_num s t weight
352 0 8 100
289 0 11 100
790 1 8 100
294 1 10 100
222 1 15 100
430 2 8 100
181 2 11 100
480 2 13 100
801 2 15 100
784 3 8 100
468 3 10 100
167 3 12 100
741 4 14 100
46 5 8 100
574 6 8 100
72 6 10 100
325 6 11 100
758 6 12 100
189 6 13 100
498 6 15 100
196 7 8 100
714 7 10 100
261 7 15 100
436 8 0 100
697 8 1 100
109 8 2 100
367 8 3 100
43 8 5 100
298 8 6 100
547 8 7 100
226 8 9 100
474 8 10 100
735 8 11 100
685 8 14 100
shutdown 8 15
495 8 16 100
753 10 1 100
246 10 3 100
645 10 6 100
66 10 7 100
51 10 8 100
441 10 15 100
130 11 0 100
811 11 6 100
564 11 7 100
582 11 8 100
447 11 14 100
shutdown 11 15
504 12 3 100
76 12 6 100
327 12 7 100
773 12 15 100
519 13 2 100
339 13 6 100
405 14 3 100
391 14 8 100
765 14 11 100
774 15 2 100
600 15 6 100
345 15 7 100
shutdown 15 8
333 15 10 100
80 15 11 100
461 15 12 100
211 15 13 100
379 15 16 100
636 16 8 100
798 16 15 100
